zip,city,state,latitude,longitude,population
99116,Coulee Dam,WA,48.0,-119.0,1439
61854,Mansfield,IL,40.2,-88.6,1438
01339,Charlemont,MA,42.6,-72.9,1438
45696,Willow Wood,OH,38.6,-82.4,1438
18636,Noxen,PA,41.41,-76.09,1438
38342,Hollow Rock,TN,36.09,-88.29,1438
71945,Hatfield,AR,34.5,-94.3,1437
62086,Sorento,IL,38.97,-89.58,1437
16917,Covington,PA,41.7,-77.1,1437
75932,Burkeville,TX,31.0,-93.6,1437
77660,Spurger,TX,30.64,-94.16,1437
22969,Schuyler,VA,37.8,-78.7,1437
48157,Luna Pier,MI,41.82,-83.44,1436
78024,Hunt,TX,30.0,-99.5,1436
98547,Grayland,WA,46.8,-124.04,1436
71726,Chidester,AR,33.7,-93.0,1435
52141,Elgin,IA,42.9,-91.6,1435
59925,Marion,MT,48.1,-114.8,1435
45312,Casstown,OH,40.06,-84.08,1435
45821,Cecil,OH,41.2,-84.6,1435
81152,San Luis,CO,37.1,-105.5,1434
39067,Ethel,MS,33.2,-89.5,1434
98923,Cowiche,WA,46.67,-120.72,1434
54159,Porterfield,WI,45.2,-87.8,1434
54644,Mindoro,WI,44.0,-91.0,1434
61878,Thomasboro,IL,40.2,-88.2,1433
47940,Darlington,IN,40.1,-86.8,1433
42350,Island,KY,37.45,-87.19,1433
70715,Batchelor,LA,30.8,-91.7,1433
78933,Cat Spring,TX,29.8,-96.4,1433
24226,Clinchco,VA,37.14,-82.33,1433
80650,Pierce,CO,40.7,-104.8,1432
61060,Orangeville,IL,42.5,-89.6,1432
47557,Monroe City,IN,38.6,-87.3,1432
71462,Noble,LA,31.65,-93.71,1432
76679,Purdon,TX,31.9,-96.6,1432
51347,Lake Park,IA,43.4,-95.3,1431
04448,Howland,ME,45.3,-68.7,1431
14740,Gerry,NY,42.22,-79.18,1431
73014,Calumet,OK,35.6,-98.2,1431
15823,Brockport,PA,41.3,-78.7,1431
72857,Plainview,AR,34.9,-93.3,1430
63939,Fairdealing,MO,36.66,-90.64,1430
50174,Murray,IA,41.0,-94.0,1429
49630,Empire,MI,44.8,-86.0,1429
49814,Champion,MI,46.6,-87.9,1429
89043,Pioche,NV,38.2,-114.5,1429
37301,Altamont,TN,35.4,-85.8,1429
23011,Barhamsville,VA,37.47,-76.82,1429
98645,Silverlake,WA,46.32,-122.79,1429
47264,Norman,IN,38.9,-86.3,1428
52216,Clarence,IA,41.9,-91.0,1428
49679,Sears,MI,43.9,-85.1,1428
55909,Adams,MN,43.57,-92.74,1428
64746,Freeman,MO,38.61,-94.49,1428
12941,Jay,NY,44.3,-73.7,1428
85624,Patagonia,AZ,31.5,-110.7,1426
62828,Dahlgren,IL,38.2,-88.6,1426
52768,Princeton,IA,41.71,-90.39,1426
42079,Sedalia,KY,36.57,-88.57,1426
38582,Silver Point,TN,36.1,-85.76,1426
65053,Lohman,MO,38.54,-92.38,1425
43746,Hopewell,OH,39.97,-82.17,1425
16443,West Springfield,PA,41.94,-80.47,1425
38560,Elmwood,TN,36.23,-85.86,1425
79031,Earth,TX,34.2,-102.5,1425
71973,Wickes,AR,34.3,-94.3,1424
31022,Dudley,GA,32.5,-83.1,1424
03745,Cornish,NH,43.47,-72.31,1424
75471,Pickton,TX,33.0,-95.4,1424
55910,Altura,MN,44.1,-92.0,1423
65759,Taneyville,MO,36.75,-93.02,1423
62473,Watson,IL,39.03,-88.56,1422
67487,Wakefield,KS,39.2,-97.1,1422
17959,New Philadelphia,PA,40.74,-76.12,1422
47137,Leavenworth,IN,38.2,-86.4,1421
68039,Macy,NE,42.12,-96.34,1421
25831,Danese,WV,37.9,-81.0,1421
26448,Wallace,WV,39.41,-80.46,1421
52540,Brighton,IA,41.2,-91.8,1420
71024,Dubberly,LA,32.5,-93.2,1420
63559,Novinger,MO,40.3,-92.7,1420
97452,Lowell,OR,43.8,-122.7,1420
04460,Medway,ME,45.61,-68.5,1419
87520,Chama,NM,36.91,-106.56,1419
13315,Burlington Flats,NY,42.7,-75.1,1419
35585,Spruce Pine,AL,34.4,-87.8,1418
44625,East Rochester,OH,40.75,-80.98,1418
72027,Center Ridge,AR,35.4,-92.6,1417
95462,Monte Rio,CA,38.46,-123.01,1417
32350,Pinetta,FL,30.58,-83.34,1417
83839,Kingston,ID,47.6,-116.2,1417
56443,Cushing,MN,46.2,-94.6,1417
64401,Agency,MO,39.63,-94.71,1417
25844,Glen Daniel,WV,37.82,-81.37,1417
67839,Dighton,KS,38.5,-100.4,1416
04238,Hebron,ME,44.2,-70.38,1416
64668,Norborne,MO,39.4,-93.7,1416
76433,Bluff Dale,TX,32.3,-98.0,1416
64788,Urich,MO,38.4,-94.0,1415
26133,Belleville,WV,39.12,-81.67,1415
52073,Sherrill,IA,42.62,-90.82,1414
41046,Glencoe,KY,38.7,-84.82,1414
39572,Pearlington,MS,30.3,-89.6,1414
68824,Cairo,NE,41.0,-98.6,1414
15952,Salix,PA,40.3,-78.78,1413
78406,Corpus Christi,TX,27.77,-97.52,1413
05473,North Ferrisburgh,VT,44.23,-73.2,1413
23027,Cartersville,VA,37.7,-78.1,1413
53079,Saint Cloud,WI,43.8,-88.2,1413
36758,Plantersville,AL,32.6,-86.9,1412
95968,Palermo,CA,39.43,-121.56,1412
04622,Cherryfield,ME,44.8,-68.0,1412
76264,Sadler,TX,33.74,-96.82,1412
98326,Clallam Bay,WA,48.2,-124.4,1412
94923,Bodega Bay,CA,38.4,-123.0,1411
83811,Clark Fork,ID,48.1,-116.3,1411
74931,Bunch,OK,35.7,-94.8,1411
75928,Bon Wier,TX,30.7,-93.7,1411
06103,Hartford,CT,41.77,-72.68,1410
61728,Colfax,IL,40.6,-88.6,1410
52347,Victor,IA,41.7,-92.3,1410
64097,Wellington,MO,39.11,-93.98,1410
12070,Fort Johnson,NY,42.99,-74.25,1410
38460,Goodspring,TN,35.1,-87.16,1410
72129,Prattsville,AR,34.3,-92.5,1409
61361,Sheffield,IL,41.4,-89.7,1409
61776,Towanda,IL,40.58,-88.87,1409
04422,Charleston,ME,45.07,-69.03,1409
56440,Clarissa,MN,46.2,-95.0,1409
16111,Atlantic,PA,41.53,-80.29,1409
24818,Brenton,WV,37.6,-81.6,1409
54659,Taylor,WI,44.3,-91.1,1409
06242,Eastford,CT,41.9,-72.1,1408
62366,Pleasant Hill,IL,39.5,-90.9,1408
56180,Walnut Grove,MN,44.2,-95.5,1408
56223,Clarkfield,MN,44.8,-95.8,1408
89316,Eureka,NV,39.7,-116.2,1408
50020,Anita,IA,41.4,-94.8,1407
52571,Moravia,IA,40.9,-92.9,1407
67854,Jetmore,KS,38.1,-100.0,1407
56332,Garfield,MN,46.0,-95.5,1407
63440,Ewing,MO,40.0,-91.7,1407
68781,Tilden,NE,42.0,-97.8,1407
43413,Cygnet,OH,41.2,-83.7,1407
05739,Danby,VT,43.4,-73.0,1407
57567,Philip,SD,44.2,-101.7,1406
79227,Crowell,TX,33.9,-99.8,1406
84055,Oakley,UT,40.72,-111.293,1406
22713,Boston,VA,38.55,-78.14,1406
67578,Stafford,KS,38.0,-98.6,1405
13839,Sidney Center,NY,42.2,-75.3,1405
14055,East Concord,NY,42.55,-78.61,1405
56587,Vergas,MN,46.6,-95.9,1404
65236,Brunswick,MO,39.46,-93.08,1404
14861,Lowman,NY,42.1,-76.7,1404
71670,Tillar,AR,33.8,-91.4,1403
80926,Colorado Springs,CO,38.6,-104.9,1403
42170,Woodburn,KY,36.9,-86.6,1403
04020,Cornish,ME,43.76,-70.81,1403
12917,Burke,NY,44.9,-74.2,1403
84052,Myton,UT,40.0,-110.1,1403
47649,Francisco,IN,38.3,-87.5,1402
70353,Dulac,LA,29.36,-90.7,1402
68430,Roca,NE,40.66,-96.65,1402
05658,Marshfield,VT,44.4,-72.3,1402
24566,Keeling,VA,36.73,-79.25,1402
93426,Bradley,CA,35.9,-121.1,1401
62974,Pittsburg,IL,37.78,-88.8,1401
49969,Watersmeet,MI,46.2,-89.3,1401
18824,Hop Bottom,PA,41.71,-75.79,1401
99161,Palouse,WA,46.9,-117.2,1400
72675,Saint Joe,AR,36.0,-92.8,1399
67752,Quinter,KS,39.0,-100.2,1399
15849,Penfield,PA,41.2,-78.5,1399
84774,Toquerville,UT,37.24,-113.33,1399
22652,Fort Valley,VA,38.8,-78.4,1399
35979,Higdon,AL,34.83,-85.61,1398
50568,Newell,IA,42.6,-95.0,1398
04630,East Machias,ME,44.78,-67.43,1398
49318,Casnovia,MI,43.23,-85.83,1398
65771,Walnut Shade,MO,36.77,-93.21,1398
13801,Mc Donough,NY,42.5,-75.8,1398
22488,Kinsale,VA,38.05,-76.58,1398
58458,Lamoure,ND,46.4,-98.3,1397
44853,New Riegel,OH,41.06,-83.3,1397
36047,Letohatchee,AL,32.1,-86.5,1396
01731,Hanscom Afb,MA,42.46,-71.28,1396
73062,Mountain View,OK,35.0,-98.8,1396
36269,Muscadine,AL,33.7,-85.4,1395
18818,Friendsville,PA,41.9,-76.0,1394
95452,Kenwood,CA,38.44,-122.54,1393
67202,Wichita,KS,37.686,-97.335,1393
48832,Elwell,MI,43.4,-84.78,1393
63940,Fisk,MO,36.8,-90.2,1393
61421,Bradford,IL,41.2,-89.6,1392
62830,Dix,IL,38.44,-88.95,1392
65724,Pittsburg,MO,37.85,-93.32,1392
44308,Akron,OH,41.08,-81.52,1392
16667,Osterburg,PA,40.18,-78.53,1392
16720,Austin,PA,41.6,-78.0,1392
02841,Newport,RI,41.51,-71.32,1392
54547,Mercer,WI,46.2,-90.1,1392
72938,Hartford,AR,35.0,-94.4,1391
91008,Duarte,CA,34.15,-117.97,1391
81654,Snowmass,CO,39.2,-107.0,1391
32336,Lamont,FL,30.3,-83.9,1391
61235,Atkinson,IL,41.4,-90.0,1391
61865,Potomac,IL,40.3,-87.8,1391
04110,Cumberland Foreside,ME,43.76,-70.2,1391
13650,Henderson,NY,43.8,-76.2,1391
28447,Ivanhoe,NC,34.6,-78.3,1391
58027,Enderlin,ND,46.6,-97.6,1391
15311,Amity,PA,40.05,-80.19,1391
68523,Lincoln,NE,40.74,-96.76,1390
77622,Hamshire,TX,29.85,-94.29,1390
40050,New Castle,KY,38.44,-85.18,1389
42328,Centertown,KY,37.4,-87.0,1389
04973,Searsmont,ME,44.4,-69.2,1389
63769,Oak Ridge,MO,37.5,-89.8,1389
24579,Natural Bridge Station,VA,37.59,-79.51,1389
50233,Redfield,IA,41.6,-94.2,1388
81324,Dove Creek,CO,37.7,-108.9,1387
15622,Champion,PA,40.03,-79.32,1387
16928,Knoxville,PA,41.94,-77.44,1387
57070,Viborg,SD,43.2,-97.2,1387
95313,Crows Landing,CA,37.44,-121.03,1386
83262,Pingree,ID,43.1,-112.7,1386
61841,Fairmount,IL,40.0,-87.8,1386
88301,Carrizozo,NM,33.7,-105.9,1386
58042,Harwood,ND,47.0,-97.0,1386
99714,Salcha,AK,64.5,-146.5,1385
93432,Creston,CA,35.5,-120.5,1384
49288,Waldron,MI,41.7,-84.4,1384
74553,Kiowa,OK,34.73,-95.88,1384
71960,Norman,AR,34.5,-93.7,1383
74427,Cookson,OK,35.7,-94.94,1383
97121,Hammond,OR,46.23,-123.98,1383
97885,Wallowa,OR,45.5,-117.5,1383
16360,Townville,PA,41.68,-79.9,1383
79529,Knox City,TX,33.6,-99.8,1383
54539,Lake Tomahawk,WI,45.8,-89.6,1383
54624,De Soto,WI,43.5,-91.1,1383
46760,Kimmell,IN,41.35,-85.55,1382
44669,Paris,OH,40.8,-81.16,1382
45766,New Marshfield,OH,39.33,-82.26,1382
24465,Monterey,VA,38.4,-79.6,1382
54651,Ontario,WI,43.7,-90.6,1382
06081,Tariffville,CT,41.91,-72.77,1381
83444,Roberts,ID,43.7,-112.3,1381
46730,Corunna,IN,41.46,-85.14,1381
12431,Freehold,NY,42.36,-74.02,1381
95664,Pilot Hill,CA,38.8,-121.0,1380
66531,Riley,KS,39.3,-96.8,1380
49402,Branch,MI,43.9,-86.1,1380
56437,Bertha,MN,46.2,-95.0,1380
39366,Vossburg,MS,31.9,-88.9,1380
68765,Osmond,NE,42.3,-97.6,1380
57548,Lower Brule,SD,44.1,-99.7,1380
47234,Flat Rock,IN,39.38,-85.77,1379
51653,Tabor,IA,40.88,-95.68,1379
40737,Keavy,KY,37.01,-84.15,1379
49625,Copemish,MI,44.4,-85.9,1379
27826,Fairfield,NC,35.5,-76.2,1379
58425,Cooperstown,ND,47.5,-98.1,1379
38461,Hampshire,TN,35.6,-87.3,1379
95919,Brownsville,CA,39.43,-121.28,1378
06778,Northfield,CT,41.71,-73.1,1378
51016,Correctionville,IA,42.5,-95.8,1378
64088,Sibley,MO,39.16,-94.19,1378
14869,Odessa,NY,42.37,-76.77,1378
57043,Marion,SD,43.4,-97.3,1378
26335,Burnsville,WV,38.9,-80.7,1378
95039,Moss Landing,CA,36.83,-121.77,1377
76670,Milford,TX,32.1,-97.0,1377
26260,Davis,WV,39.1,-79.4,1377
48614,Brant,MI,43.2,-84.3,1376
64146,Kansas City,MO,38.89,-94.57,1376
65016,Bonnots Mill,MO,38.6,-91.9,1376
35098,Logan,AL,34.12,-87.04,1375
30575,Talmo,GA,34.2,-83.72,1375
68428,Raymond,NE,41.0,-96.8,1375
76486,Perrin,TX,33.0,-98.0,1375
84307,Corinne,UT,41.5,-112.6,1375
99159,Odessa,WA,47.4,-118.7,1375
26374,Independence,WV,39.44,-79.9,1375
61078,Shannon,IL,42.2,-89.7,1374
50628,Elma,IA,43.3,-92.4,1374
67448,Gypsum,KS,38.6,-97.4,1374
13334,Eaton,NY,42.84,-75.65,1374
95548,Klamath,CA,41.6,-123.9,1373
50122,Hubbard,IA,42.3,-93.3,1373
52554,Eldon,IA,40.94,-92.24,1373
20621,Chaptico,MD,38.33,-76.8,1373
59088,Worden,MT,46.1,-108.1,1373
12125,New Lebanon,NY,42.47,-73.41,1373
28902,Brasstown,NC,35.03,-83.95,1373
54721,Arkansaw,WI,44.6,-92.1,1373
83427,Iona,ID,43.53,-111.93,1372
60911,Ashkum,IL,40.9,-88.0,1372
47135,Laconia,IN,38.0,-86.1,1372
50056,Colo,IA,42.0,-93.3,1372
56028,Elysian,MN,44.23,-93.71,1372
57018,Colton,SD,43.8,-97.0,1372
53804,Bloomington,WI,42.9,-90.9,1372
83342,Malta,ID,42.1,-113.4,1371
16874,Snow Shoe,PA,41.0,-77.9,1371
53577,Plain,WI,43.3,-90.0,1371
31829,Upatoi,GA,32.5,-84.8,1370
42133,Fountain Run,KY,36.7,-86.0,1370
04649,Jonesport,ME,44.57,-67.61,1370
01011,Chester,MA,42.3,-73.0,1370
48445,Kinde,MI,44.0,-83.0,1370
15533,Breezewood,PA,40.0,-78.2,1370
76432,Blanket,TX,31.8,-98.8,1370
98342,Indianola,WA,47.75,-122.53,1370
25202,Tornado,WV,38.32,-81.85,1370
72069,Holly Grove,AR,34.5,-91.2,1369
93920,Big Sur,CA,36.1,-121.6,1369
03580,Franconia,NH,44.2,-71.8,1369
12959,Mooers Forks,NY,44.96,-73.69,1369
85172,Stanfield,AZ,32.9,-111.9,1368
04450,Kenduskeag,ME,44.92,-68.93,1368
48701,Akron,MI,43.6,-83.6,1368
56738,Newfolden,MN,48.3,-96.3,1368
69129,Chappell,NE,41.1,-102.4,1368
03816,Center Tuftonboro,NH,43.7,-71.3,1368
77577,Liverpool,TX,29.27,-95.27,1368
56354,Miltona,MN,46.1,-95.3,1367
72865,Subiaco,AR,35.31,-93.58,1366
96146,Olympic Valley,CA,39.18,-120.22,1366
47431,Freedom,IN,39.22,-86.86,1366
67422,Bennington,KS,39.0,-97.6,1366
04421,Castine,ME,44.42,-68.79,1366
56115,Balaton,MN,44.2,-95.9,1366
03084,Temple,NH,42.84,-71.86,1366
43432,Graytown,OH,41.57,-83.25,1366
38337,Gadsden,TN,35.77,-89.02,1366
72685,Western Grove,AR,36.05,-93.0,1365
70397,Theriot,LA,29.3,-90.9,1365
37140,Only,TN,35.87,-87.66,1365
76933,Bronte,TX,31.9,-100.3,1365
24363,Mouth Of Wilson,VA,36.6,-81.4,1365
31035,Harrison,GA,32.86,-82.71,1364
56728,Hallock,MN,48.8,-96.9,1364
68760,Niobrara,NE,42.8,-98.0,1364
28740,Green Mountain,NC,36.0,-82.3,1364
37328,Elora,TN,35.05,-86.31,1364
99348,Prescott,WA,46.4,-118.5,1364
56535,Erskine,MN,47.7,-96.1,1363
12166,Sprakers,NY,42.8,-74.5,1363
24070,Catawba,VA,37.4,-80.2,1363
72111,Mount Vernon,AR,35.2,-92.1,1362
04955,New Sharon,ME,44.64,-70.01,1362
04969,Plymouth,ME,44.77,-69.22,1362
49719,Cedarville,MI,46.0,-84.3,1362
43963,Tiltonsville,OH,40.18,-80.69,1362
62324,Clayton,IL,40.0,-91.0,1361
59820,Alberton,MT,46.9,-114.5,1361
69360,Rushville,NE,42.7,-102.5,1361
13490,Westmoreland,NY,43.12,-75.42,1361
97633,Merrill,OR,42.0,-121.5,1361
94514,Byron,CA,37.84,-121.62,1360
66835,Americus,KS,38.54,-96.27,1360
15055,Lawrence,PA,40.3,-80.13,1360
19372,Thorndale,PA,40.0,-75.76,1360
24176,Union Hall,VA,37.01,-79.69,1360
53924,Cazenovia,WI,43.5,-90.3,1360
93626,Friant,CA,37.0,-119.7,1359
61379,Wyanet,IL,41.37,-89.61,1359
47948,Goodland,IN,40.8,-87.3,1359
51245,Primghar,IA,43.1,-95.6,1359
48621,Fairview,MI,44.7,-84.0,1359
62539,Illiopolis,IL,39.86,-89.24,1358
67120,Peck,KS,37.46,-97.39,1358
64859,Reeds,MO,37.2,-94.1,1358
74759,Soper,OK,34.0,-95.7,1358
30446,Newington,GA,32.6,-81.5,1357
52777,Wheatland,IA,41.9,-90.9,1357
56569,Ogema,MN,47.1,-95.8,1357
44418,Fowler,OH,41.31,-80.61,1357
26802,Brandywine,WV,38.6,-79.2,1357
12481,Shokan,NY,41.98,-74.22,1356
27957,Merry Hill,NC,36.06,-76.77,1356
57223,Castlewood,SD,44.7,-97.0,1356
96057,Mccloud,CA,41.4,-121.9,1355
41844,Pippa Passes,KY,37.34,-82.87,1355
16319,Cranberry,PA,41.32,-79.64,1355
17518,Drumore,PA,39.81,-76.27,1355
24471,Port Republic,VA,38.31,-78.81,1355
61038,Garden Prairie,IL,42.3,-88.7,1354
49821,Daggett,MI,45.5,-87.6,1354
65612,Bois D Arc,MO,37.22,-93.56,1354
18425,Greeley,PA,41.42,-75.01,1354
04658,Milbridge,ME,44.5,-67.9,1353
38626,Dundee,MS,34.5,-90.4,1353
39045,Camden,MS,32.8,-89.8,1353
57760,Newell,SD,44.9,-103.2,1353
47564,Otwell,IN,38.48,-87.09,1352
29081,Ehrhardt,SC,33.1,-81.0,1352
57355,Kimball,SD,43.8,-99.0,1352
76271,Tioga,TX,33.5,-96.9,1352
52223,Delhi,IA,42.41,-91.32,1351
71046,Keatchie,LA,32.2,-93.9,1351
48760,Silverwood,MI,43.33,-83.25,1351
49459,Walkerville,MI,43.7,-86.1,1351
65047,Kaiser,MO,38.17,-92.55,1351
14507,Middlesex,NY,42.7,-77.3,1351
45418,Dayton,OH,39.69,-84.26,1351
45889,Van Buren,OH,41.14,-83.64,1351
53911,Arlington,WI,43.3,-89.4,1351
65348,Otterville,MO,38.7,-93.0,1350
13028,Bernhards Bay,NY,43.3,-75.9,1350
15868,Weedville,PA,41.3,-78.5,1350
79502,Aspermont,TX,33.2,-100.2,1350
05251,Dorset,VT,43.26,-73.08,1350
99360,Touchet,WA,46.1,-118.7,1350
59263,Scobey,MT,48.8,-105.6,1349
88267,Tatum,NM,33.3,-103.4,1349
29031,Carlisle,SC,34.6,-81.4,1349
69021,Benkelman,NE,40.2,-101.5,1348
29404,Charleston Afb,SC,32.9,-80.06,1348
76941,Mertzon,TX,31.3,-101.0,1348
66781,Weir,KS,37.3,-94.7,1347
38685,Waterford,MS,34.6,-89.5,1347
08328,Malaga,NJ,39.58,-75.06,1347
74852,Macomb,OK,35.1,-97.0,1347
16364,Venus,PA,41.4,-79.5,1347
78151,Runge,TX,28.9,-97.7,1347
72415,Black Rock,AR,36.1,-91.2,1346
51454,Manilla,IA,41.9,-95.2,1346
52626,Farmington,IA,40.7,-91.7,1346
66871,Waverly,KS,38.4,-95.6,1346
48745,Mikado,MI,44.6,-83.5,1346
62367,Plymouth,IL,40.3,-90.9,1345
58324,Cando,ND,48.5,-99.2,1345
45333,Houston,OH,40.25,-84.34,1345
54888,Trego,WI,46.0,-91.9,1345
61912,Ashmore,IL,39.52,-88.04,1344
68629,Clarkson,NE,41.7,-97.1,1344
08317,Dorothy,NJ,39.4,-74.83,1344
14054,East Bethany,NY,42.9,-78.12,1344
27818,Como,NC,36.5,-77.0,1344
58640,Killdeer,ND,47.5,-102.9,1344
54965,Pine River,WI,44.2,-89.0,1344
35480,Ralph,AL,33.1,-87.8,1343
47369,Pennville,IN,40.51,-85.14,1343
41640,Hueysville,KY,37.5,-83.0,1343
04479,Sangerville,ME,45.13,-69.31,1343
88022,Arenas Valley,NM,32.8,-108.18,1343
16657,James Creek,PA,40.3,-78.2,1343
68970,Red Cloud,NE,40.1,-98.5,1342
36574,Seminole,AL,30.52,-87.48,1341
49126,Sodus,MI,42.02,-86.37,1341
76635,Coolidge,TX,31.7,-96.7,1341
19964,Marydel,DE,39.09,-75.72,1340
64444,Edgerton,MO,39.5,-94.6,1340
03240,Grafton,NH,43.6,-72.0,1340
18465,Thompson,PA,41.8,-75.5,1340
57017,Colman,SD,44.0,-96.8,1340
38559,Doyle,TN,35.82,-85.53,1340
54733,Dallas,WI,45.3,-91.9,1340
81055,La Veta,CO,37.5,-105.1,1339
67570,Pretty Prairie,KS,37.8,-97.9,1338
79511,Coahoma,TX,32.5,-101.3,1338
22729,Mitchells,VA,38.38,-78.01,1338
62638,Franklin,IL,39.6,-90.1,1337
04747,Island Falls,ME,46.0,-68.2,1337
55314,Buffalo Lake,MN,44.8,-94.6,1337
73860,Waynoka,OK,36.6,-98.8,1337
97454,Marcola,OR,44.2,-122.7,1337
54977,Scandinavia,WI,44.46,-89.17,1337
40104,Battletown,KY,38.1,-86.3,1336
01039,Haydenville,MA,42.37,-72.7,1336
56653,Littlefork,MN,48.4,-93.8,1336
68922,Arapahoe,NE,40.3,-99.9,1336
71835,Emmet,AR,33.7,-93.5,1334
48860,Muir,MI,43.04,-84.91,1334
17060,Mill Creek,PA,40.48,-77.88,1334
23153,Sandy Hook,VA,37.78,-77.93,1334
85610,Elfrida,AZ,31.7,-109.7,1333
83631,Idaho City,ID,43.9,-115.8,1333
61353,Paw Paw,IL,41.69,-89.0,1333
50660,New Hartford,IA,42.59,-92.63,1333
47949,Hillsboro,IN,40.1,-87.1,1332
50249,Stratford,IA,42.3,-93.9,1332
65692,Koshkonong,MO,36.6,-91.7,1332
03466,West Chesterfield,NH,42.89,-72.5,1332
58495,Wishek,ND,46.3,-99.6,1332
73663,Seiling,OK,36.1,-98.8,1332
53826,Wauzeka,WI,43.1,-90.9,1332
54480,Stetsonville,WI,45.06,-90.28,1332
04631,Eastport,ME,44.92,-67.02,1331
57579,White River,SD,43.6,-100.8,1330
53518,Blue River,WI,43.3,-90.6,1330
72373,Parkin,AR,35.3,-90.6,1329
72459,Ravenden,AR,36.3,-91.3,1329
46913,Bringhurst,IN,40.5,-86.5,1329
38645,Lyon,MS,34.2,-90.5,1329
63637,Doe Run,MO,37.71,-90.52,1329
28434,Council,NC,34.5,-78.5,1329
58060,Milnor,ND,46.3,-97.5,1329
17243,Orbisonia,PA,40.2,-77.9,1329
76389,Windthorst,TX,33.5,-98.5,1329
36740,Forkland,AL,32.6,-87.9,1328
62982,Rosiclare,IL,37.43,-88.37,1328
59486,Valier,MT,48.3,-112.6,1328
43066,Radnor,OH,40.4,-83.16,1328
61041,Hanover,IL,42.3,-90.3,1327
61870,Ridge Farm,IL,39.91,-87.62,1327
40972,Oneida,KY,37.3,-83.6,1327
57735,Edgemont,SD,43.2,-103.7,1327
31072,Pitts,GA,32.0,-83.6,1326
39862,Leary,GA,31.5,-84.5,1326
41083,Sanders,KY,38.7,-85.0,1326
04942,Harmony,ME,45.1,-69.6,1326
65739,Ridgedale,MO,36.52,-93.27,1326
15870,Wilcox,PA,41.6,-78.6,1326
79351,Odonnell,TX,32.9,-101.8,1326
54921,Bancroft,WI,44.3,-89.6,1326
80864,Yoder,CO,38.7,-104.2,1325
42368,Reynolds Station,KY,37.71,-86.74,1325
13318,Cassville,NY,42.92,-75.26,1325
14418,Branchport,NY,42.61,-77.22,1325
14506,Mendon,NY,43.0,-77.5,1325
23169,Topping,VA,37.59,-76.44,1325
31563,Surrency,GA,31.7,-82.2,1324
61480,Stronghurst,IL,40.76,-90.96,1324
47281,Vallonia,IN,38.8,-86.1,1324
48454,Melvin,MI,43.2,-82.83,1324
57077,Worthing,SD,43.3,-96.8,1324
80137,Watkins,CO,39.8,-104.6,1323
52155,Lime Springs,IA,43.4,-92.3,1323
40075,Turners Station,KY,38.56,-85.11,1323
68944,Harvard,NE,40.6,-98.1,1323
27973,Shawboro,NC,36.4,-76.1,1323
44449,North Benton,OH,40.98,-81.04,1323
48889,Sumner,MI,43.29,-84.8,1322
38876,Tremont,MS,34.2,-88.3,1322
63532,Bevier,MO,39.8,-92.6,1322
75102,Barry,TX,32.1,-96.6,1322
54864,Poplar,WI,46.6,-91.8,1322
61412,Alexis,IL,41.1,-90.6,1321
71325,Cheneyville,LA,31.04,-92.31,1321
56319,Carlos,MN,46.0,-95.2,1321
56678,Solway,MN,47.4,-95.1,1321
43115,Clarksburg,OH,39.5,-83.2,1321
72534,Floral,AR,35.6,-91.7,1320
51055,Sloan,IA,42.2,-96.3,1319
42462,Waverly,KY,37.8,-87.8,1319
24250,Fort Blackmore,VA,36.76,-82.6,1319
36041,Highland Home,AL,31.9,-86.3,1318
83823,Deary,ID,46.8,-116.5,1318
39662,Ruth,MS,31.39,-90.31,1318
68939,Franklin,NE,40.1,-99.0,1318
14066,Gainesville,NY,42.6,-78.2,1318
38929,Gore Springs,MS,33.77,-89.55,1317
79371,Sudan,TX,34.1,-102.6,1317
62440,Lerna,IL,39.4,-88.26,1316
70031,Ama,LA,29.94,-90.3,1316
38951,Pittsboro,MS,34.0,-89.3,1316
57273,Waubay,SD,45.3,-97.3,1316
71826,Bradley,AR,33.1,-93.7,1315
62277,Prairie Du Rocher,IL,38.1,-90.1,1314
39427,Carson,MS,31.54,-89.79,1314
63629,Bunker,MO,37.5,-91.2,1314
45898,Willshire,OH,40.72,-84.75,1314
37365,Palmer,TN,35.4,-85.5,1314
98281,Point Roberts,WA,48.99,-123.06,1314
36006,Billingsley,AL,32.6,-86.7,1313
22740,Sperryville,VA,38.6,-78.3,1313
35651,Mount Hope,AL,34.4,-87.4,1312
39082,Harrisville,MS,31.9,-90.1,1312
72004,Altheimer,AR,34.3,-91.8,1311
66035,Highland,KS,39.88,-95.24,1311
68339,Denton,NE,40.73,-96.86,1311
51358,Ruthven,IA,43.1,-94.9,1310
47020,Florence,IN,38.82,-84.93,1309
04660,Mount Desert,ME,44.3,-68.3,1309
39751,Mantee,MS,33.7,-89.02,1309
65239,Cairo,MO,39.5,-92.4,1309
35233,Birmingham,AL,33.51,-86.8,1308
01031,Gilbertville,MA,42.34,-72.17,1308
98421,Tacoma,WA,47.26,-122.4,1308
02670,West Dennis,MA,41.67,-70.17,1307
14864,Millport,NY,42.28,-76.84,1307
97137,Saint Paul,OR,45.2,-123.0,1307
54420,Chili,WI,44.6,-90.4,1307
54611,Alma Center,WI,44.4,-91.0,1307
72768,Sulphur Springs,AR,36.5,-94.5,1306
62816,Bonnie,IL,38.2,-88.9,1306
05734,Bridport,VT,43.98,-73.33,1306
